respondent,date,province,school,id,gender,grade,field_study,understanding_q1,understanding_q2,understanding_q3,understanding_q4,understanding_q5,understanding_q6,understanding_q7,understanding_q8,understanding_q9,relationship_q10,relationship_q11,relationship_q12,relationship_q13,relationship_q14,relationship_q15,relationship_q16,relationship_q17,relationship_q18,relationship_q19,relationship_q20,relationship_q21,hots_q22,hots_q23,hots_q24,hots_q25,hots_q26,hots_q27,hots_q28,hots_q29,hots_q30,hots_q31,education_q1,education_q2,education_q3,education_q4,education_q5,education_q6,education_q7,education_q8,education_q9,education_q10,education_q11,education_q12,education_q13,education_q14,education_q15,education_q16,entrepreneurship_q1,entrepreneurship_q2,entrepreneurship_q3,entrepreneurship_q4,entrepreneurship_q5,entrepreneurship_q6,entrepreneurship_q7,entrepreneurship_q8,entrepreneurship_q9,entrepreneurship_q10,entrepreneurship_q11,entrepreneurship_q12,entrepreneurship_q13,entrepreneurship_q14,entrepreneurship_q15,employability_q1,employability_q2,employability_q3,employability_q4,employability_q5,employability_q6,employability_q7,employability_q8,employability_q9,employability_q10,employability_q11,employability_q12,mindset_q1,mindset_q2,mindset_q3,mindset_q4,mindset_q5,mindset_q6,mindset_q7,mindset_q8,mindset_q9,mindset_q10,mindset_q11,mindset_q12,mindset_q13,mindset_q14,mindset_q15,mindset_q16,mindset_q17,mindset_q18,mindset_q19,mindset_q20,mindset_q21
,,Jawa Timur,SMKN KLAKAH,5910075,2,10,AKUNTANSI,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,,Jawa Timur,SMKN KLAKAH,5910141,2,10,AKUNTANSI,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,,Jawa Timur,SMKN KLAKAH,5910049,2,10,AKUNTANSI,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,,Jawa Timur,SMKN KLAKAH,5910142,2,10,AKUNTANSI,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,,Jawa Timur,SMKN KLAKAH,5910053,2,10,AKUNTANSI,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,,Jawa Timur,SMKN KLAKAH,5910058,2,10,AKUNTANSI,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,,Jawa Timur,SMKN KLAKAH,5910060,2,10,AKUNTANSI,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,,Jawa Timur,SMKN KLAKAH,5910087,2,10,AKUNTANSI,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,,Jawa Timur,SMKN 1 KAMAL,7210111,2,10,AKUTANSI 2,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,3,4,4,1,1,4,4,1,4,1,4,4,1,4,4,4,4,4,4,1,4,4,1,1,4,1,1,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,1,1,4,4,1,4,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,,Jawa Timur,SMKN 1 KAMAL,7210087,1,10,PPL GIM ,3,3,3,4,2,3,4,2,3,4,3,2,2,3,2,3,3,3,3,3,3,1,3,2,3,3,4,3,2,3,4,2,4,1,1,3,2,1,4,2,2,3,3,1,3,3,2,3,3,2,2,2,1,2,3,2,2,3,4,2,2,3,3,3,2,3,4,1,3,3,2,1,3,4,1,3,4,2,4,4,3,3,1,4,3,2,2,3,4,2,4,4,2,4,3
,,Jawa Timur,SMKN 1 KAMAL,7210113,2,10,AKUTANSI 2,3,3,4,3,3,2,4,3,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,4,3,2,3,3,2,2,3,3,3,3,2,3,4,2,4,3,3,2,3,3,3,3,3,3,3,4,2,2,4,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,1,4,3,3,3,3,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 KAMAL,7210115,2,10,AKUTANSI 2,3,4,2,3,2,3,4,4,3,3,3,3,3,2,3,3,3,3,3,4,3,2,3,3,3,4,4,3,4,4,3,4,4,3,2,4,4,3,4,1,4,1,4,3,4,4,1,3,4,3,4,4,3,3,4,4,2,4,4,4,3,4,4,4,3,4,4,3,4,3,2,2,4,4,3,2,4,3,4,4,4,3,2,4,3,3,4,4,4,3,4,3,3,3,3
,,Jawa Timur,SMKN 1 KAMAL,7210060,2,10,TKJ TELKOM,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,2,3,3,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 KAMAL,7210117,2,10,AKUTANSI 2,3,4,3,4,3,2,3,3,3,3,3,3,2,4,3,4,3,3,2,3,4,2,3,3,3,3,4,3,3,4,3,2,3,1,3,2,4,3,4,3,4,3,3,4,4,4,3,3,4,3,3,4,2,2,3,3,2,4,4,3,3,4,2,4,3,4,4,2,4,3,3,3,4,3,2,2,4,4,4,4,2,4,3,3,3,4,3,4,4,3,4,3,3,4,3
,,Jawa Timur,SMKN 1 KAMAL,7210139,2,10,DKV,3,3,4,3,3,2,3,2,3,4,3,3,1,3,3,3,2,3,1,2,3,3,3,2,2,3,2,3,3,3,3,4,4,2,3,3,3,3,4,2,4,4,2,4,4,4,4,4,4,3,3,4,1,4,2,2,3,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,1,4,4,4,4,4,2,3,4,4,3,4,4,4,4,3,4,4,4,4,4
,,Jawa Timur,SMKN 1 KAMAL,7210119,2,10,AKUTANSI 2,3,4,3,3,2,2,3,3,3,4,3,3,4,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,2,3,3,3,2,3,3,3,3,2,4,3,4,2,3,3,3,3,3,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 KAMAL,7210091,2,10,PPL GIM ,4,4,4,3,3,2,4,3,3,4,3,4,3,4,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,3,4,4,2,3,3,4,2,4,4,4,4,3,4,3,4,2,4,4,2,3,4,3,2,3,3,3,4,3,4,4,4,4,4,3,3,4,2,4,4,3,3,4,3,3,3,4,2,4,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,3
,,Jawa Timur,SMKN 1 KAMAL,7210122,2,10,AKUTANSI 2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,3,3,2,4,2,3,4,3,3,4,4,3,3,3,2,3,3,2,2,4,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3
,,Jawa Timur,SMKN 1 KAMAL,7210094,2,10,PPL GIM ,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 KAMAL,7210095,2,10,PPL GIM ,4,3,3,3,3,4,4,3,3,3,1,2,4,2,3,4,2,4,1,4,1,2,3,3,4,4,2,3,4,3,1,3,3,3,1,4,4,4,3,3,3,4,2,3,3,4,3,3,4,1,2,4,1,3,4,4,1,4,4,4,3,4,3,3,2,4,3,4,2,2,3,4,4,2,4,1,3,4,3,3,1,4,4,3,4,4,3,3,4,3,4,3,2,3,2
,,Jawa Timur,SMKN 1 KAMAL,7210142,1,10,DKV,3,3,3,2,2,2,3,3,3,3,4,2,3,3,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,2,2,2,3,3,2,2,2,2,2,2,3,2,2,3,3,2,2,3,3,2,2,1,2,2,3,2,2,3,3,2,3,3,2,1,1,2,3,3,3,2,3,3,3,3,2,2,3
,,Jawa Timur,SMKN 1 KAMAL,7210068,2,10,TKJ TELKOM,3,3,4,4,3,3,3,3,3,4,3,4,3,3,4,4,3,3,3,3,4,2,3,3,3,4,3,3,3,3,3,4,3,2,2,3,3,2,4,3,4,2,3,3,4,4,2,3,3,2,2,3,2,3,2,3,2,3,3,3,2,3,3,3,2,3,3,1,4,4,1,1,3,3,2,2,2,3,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,3
,,Jawa Timur,SMKN 1 KAMAL,7210147,1,10,DKV,4,4,2,2,2,2,3,2,3,3,4,3,2,4,3,3,2,3,2,4,3,3,3,4,2,4,3,3,3,3,2,3,2,3,2,4,3,4,3,2,3,4,4,3,3,3,3,4,4,2,3,3,3,3,2,2,1,3,4,4,2,4,4,3,2,3,3,3,2,2,3,2,4,1,3,3,3,3,3,3,3,2,3,4,3,3,3,2,4,2,4,3,2,4,2
,,Jawa Timur,SMKN 1 KAMAL,7210097,1,10,PPL GIM ,3,4,3,3,2,2,3,3,3,3,3,3,4,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,4,3,4,1,4,2,4,2,3,4,2,3,4,2,4,3,3,3,3,3,2,4,4,4,3,3,4,4,2,3,3,3,4,3,3,3,4,3,2,3,3,3,4,4,3,3,3,4,3,3,3,3,4,3,4,4,3,3,3
,,Jawa Timur,SMKN 1 KAMAL,7210100,1,10,PPL GIM ,3,4,3,3,3,3,3,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,4,3,2,3,3,4,4,3,3,2,3,2,4,4,4,3,4,3,3,3,4,4,3,3,3,2,3,3,2,3,4,4,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3
,,Jawa Timur,SMKN 1 KAMAL,7210153,2,10,DKV,3,4,4,4,3,2,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,3,2,4,2,4,3,4,4,4,4,2,4,4,4,2,4,3,4,2,4,3,4,3,3,4,2,4,4,4,4,4,3,4,2,4,4,3,4,4,4,4,3,3,2,4,4,4,4,1,4,4,4,3,4,4,4,4,4,4,3,4,4,4
,,Jawa Timur,SMKN 1 KAMAL,7210076,1,10,TKJ TELKOM,4,4,3,4,3,2,3,3,4,4,3,3,4,4,4,3,3,4,2,4,4,2,3,3,4,3,4,4,4,3,2,4,3,1,3,3,4,3,3,1,3,4,3,4,3,4,4,4,3,3,3,4,4,3,3,2,3,3,4,4,3,3,3,3,3,3,4,3,3,2,3,3,4,2,3,4,4,3,3,3,3,4,4,4,3,4,4,4,4,3,4,4,3,3,4
,,Jawa Timur,SMKN 1 KAMAL,7210077,1,10,TKJ TELKOM,4,3,3,3,3,2,3,3,3,4,3,3,4,3,4,4,3,4,3,4,4,2,3,3,4,4,3,4,3,3,2,4,4,2,3,3,3,4,4,1,4,4,3,4,3,4,3,4,4,3,3,3,3,4,2,2,3,4,4,4,3,3,4,4,3,3,3,4,4,3,3,3,4,4,2,3,4,3,4,4,3,4,3,4,3,3,4,4,4,3,3,4,4,4,3
,,Jawa Timur,SMKN 1 KAMAL,7210155,1,10,DKV,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,2,4,1,4,4,4,4,4,4,4,3,3,2,4,4,1,2,3,3,2,4,3,4,4,4,3,3,2,3,4,3,3,3,2,2,4,4,2,3,3,2,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4
,,Jawa Timur,SMKN 1 KAMAL,7210080,1,10,TKJ TELKOM,4,4,3,3,2,4,3,3,4,3,3,3,3,2,3,4,3,2,2,3,2,3,3,3,2,4,3,3,4,4,2,4,3,4,4,2,4,3,4,1,4,3,3,3,4,4,2,4,3,3,3,3,3,3,2,2,2,4,4,4,3,4,4,3,3,2,4,3,3,3,3,2,3,3,3,3,4,3,4,4,3,3,3,4,4,4,3,4,4,3,4,3,2,4,2
,,Jawa Timur,SMKN 1 KAMAL,7210157,2,10,DKV,4,4,3,4,3,2,3,3,4,3,4,3,4,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,4,3,4,4,2,4,3,3,3,3,4,3,4,4,3,4,4,3,3,3,2,2,4,3,3,2,4,4,4,3,4,4,3,3,4,2,2,4,3,3,4,4,3,3,4,3,4,1,4,4,4,4,4,4,3,4,3,4,4,3
,,Jawa Timur,SMKN 1 KAMAL,7210082,2,10,TKJ TELKOM,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,4,2,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,4,3,4,3,3,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 KAMAL,7210108,2,10,PPL GIM ,4,4,4,3,4,3,4,3,4,4,4,4,3,1,4,4,4,4,3,3,2,3,4,4,4,4,4,4,4,4,2,4,4,1,3,1,4,2,4,3,4,4,4,4,4,4,1,4,4,2,3,4,1,3,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,,Jawa Timur,SMKN 1 KAMAL,7210110,2,10,PPL GIM ,4,3,4,3,3,2,3,4,4,4,3,4,4,4,4,3,3,4,2,4,4,3,3,3,3,4,3,4,4,4,3,3,3,2,3,3,4,2,4,3,4,4,3,4,3,4,2,3,3,2,3,4,3,2,3,3,2,4,3,4,4,4,3,3,3,3,4,2,4,3,3,3,4,2,3,3,4,2,4,4,2,4,4,3,4,4,3,4,4,3,4,4,3,3,4
,,Jawa Timur,SMKN 1 TEMPEH,6410180,1,10,TBSM 1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 TEMPEH,6410185,1,10,TBSM 1,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 TEMPEH,6410191,1,10,TBSM 1,4,3,3,4,4,3,3,3,3,4,4,4,3,3,4,4,3,3,3,4,3,2,3,4,4,4,2,1,3,4,4,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,3,4,2,1,3,4,3,4,3,3,3,4,4,3,1,3,3,1,3,4,2,2,3,3,1,4,3,2,3,4,4,3,2,3,4,4,3,4,4,3,3,4,4,3,3
,,Jawa Timur,SMKN 1 TEMPEH,6410193,1,10,TBSM 1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 TEMPEH,6410199,1,10,TBSM 1,4,4,3,3,3,2,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,2,2,3,2,3,2,2,3,3,3,3,3,3,2,3,2,3,3,2,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 TEMPEH,6410201,1,10,TBSM 1,3,4,3,3,2,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,1,3,2,3,4,2,3,3,3,2,3,3,2,1,3,3,1,3,1,3,3,3,2,3,3,2,3,3,2,3,3,2,2,4,3,2,3,3,3,2,3,3,3,2,4,3,1,3,3,2,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 TEMPEH,6410155,1,10,TPM,4,3,3,4,3,3,3,2,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,2,2,3,3,3,2,4,4,4,3,4,4,3,4,4,1,4,4,4,4,4,3,3,3,4,3,2,3,3,2,2,3,2,3,4,3,2,3,3,2,3,3,3,3,4,3,3,4,3,4,3,3,3,3
,,Jawa Timur,SMKN 1 TEMPEH,6410203,1,10,TBSM 1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 TEMPEH,6410162,1,10,TPM,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,4,3,3,2,2,3,4,2,4,2,3,3,3,4,4,4,2,4,4,2,4,4,2,2,2,4,3,4,4,4,3,4,4,4,2,4,4,2,3,4,1,2,4,3,2,4,4,1,4,4,4,4,3,3,3,3,4,4,3,4,3,3,4,4,4
,,Jawa Timur,SMKN 1 TEMPEH,6410165,1,10,TPM,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,4,3,3,3,4,4,3,4,2,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,2,2,3,3,3,3,4,4,3,3,4,4,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 1 TEMPEH,6410166,1,10,TPM,4,4,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,4,4,4,4,3,4,4,1,2,3,4,3,4,3,3,3,4,3,4,4,1,4,4,3,3,3,3,3,4,2,3,4,4,4,3,4,3,3,3,3,4,3,4,3,3,2,4,4,3,3,4,1,3,3,4,3,3,3,4,4,4,4,4,4,4,4,3,4,3
,,Jawa Timur,SMKN 1 TEMPEH,6410211,1,10,TBSM 1,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,2,3,2,3,4,3,1,3,3,2,3,4,2,3,3,2,2,4,3,2,3,3,3,2,3,3,3,2,2,3,2,3,3,2,1,3,3,2,4,3,1,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,3,3
,,Jawa Timur,SMKN 3 PACITAN,5210088,2,10,KULINER 2,4,4,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,1,3,2,4,2,3,4,3,4,3,3,4,3,3,2,3,3,4,4,2,2,3,4,4,4,4,4,3,3,3,3,3,4,4,3,3,3,4,2,3,3,3,4,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3
,,Jawa Timur,SMKN 3 PACITAN,5210064,2,10,KULINER 1,4,4,3,3,3,3,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 3 PACITAN,5210066,2,10,KULINER 1,4,4,3,3,2,1,4,3,4,4,2,3,4,3,3,4,4,4,4,3,4,3,3,3,4,4,3,4,4,4,3,4,3,1,4,4,4,2,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,1,3,3,4,4,4,4,4,4,4,3,1,4,4,1,4,3,3,4,4,3,3,4,4,1,4,4,3,3,4,4,4,2,4,4,4,4,4,4,3,4,4
,,Jawa Timur,SMKN 3 PACITAN,5210094,2,10,KULINER 2,4,4,4,3,2,2,4,3,3,3,4,4,4,3,3,3,3,2,4,3,4,2,3,4,3,3,4,4,3,3,2,4,3,1,2,4,4,4,4,1,4,3,2,4,3,4,2,4,3,3,4,4,4,3,3,3,2,4,4,2,3,4,4,3,2,4,4,3,4,3,2,3,3,3,4,4,4,3,4,4,2,3,2,4,4,4,4,4,3,4,4,4,3,3,3
,,Jawa Timur,SMKN 3 PACITAN,5210069,2,10,KULINER 1,4,4,4,4,3,2,4,3,4,4,3,4,4,4,4,4,3,4,2,3,4,3,3,4,4,3,3,4,4,4,3,4,4,2,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,3,3,2,4,4,3,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,,Jawa Timur,SMKN 3 PACITAN,5210221,1,10,TKR 2,4,4,3,3,2,2,3,3,3,4,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,4,3,2,2,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,2,4,4,3,4,3,3,3,3,3,4,3,3,3,2,3,4,2,3,3,4,3,3,4,3,3,3,4,3,3,4,3,3,3,3,3,2,3,3
,,Jawa Timur,SMKN 3 PACITAN,5210070,2,10,KULINER 1,3,3,3,3,3,2,4,3,4,4,2,3,4,4,4,4,4,4,3,4,3,3,3,3,4,3,3,4,4,4,3,3,4,2,4,4,4,2,4,3,3,3,3,4,3,3,2,3,4,4,3,4,3,3,3,3,4,3,4,4,3,4,3,4,4,3,4,3,4,3,3,4,4,3,3,3,4,3,4,4,3,3,4,3,4,4,4,3,3,4,4,4,3,3,3
,,Jawa Timur,SMKN 3 PACITAN,5210075,1,10,KULINER 1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,2,3,3,2,2,3,3,3,3,2,3,3,2,2,3,3,2,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2
,,Jawa Timur,SMKN 3 PACITAN,5210105,2,10,KULINER 2,3,3,3,3,3,2,3,2,4,3,3,3,3,4,4,2,3,4,2,2,3,2,3,3,2,3,4,3,3,4,1,3,3,2,2,3,3,2,2,3,2,2,3,4,3,2,1,3,2,2,3,3,3,3,2,3,2,3,3,3,2,2,3,3,2,3,2,2,4,3,2,4,4,3,3,4,3,3,4,4,2,4,3,3,2,3,3,3,3,3,4,4,3,4,3
,,Jawa Timur,SMKN 3 PACITAN,5210079,1,10,KULINER 1,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,1,3,3,3,2,3,3,3,3,4,3,3,2,4,4,3,3,3,3,3,4,3,1,2,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,Jawa Timur,SMKN 3 PACITAN,5210202,1,10,TKR 1,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,3,3,3,3,3,3,3,3,3,4,4,4,2,3,3,2,3,4,4,3,4,2,3,4,3,3,3,3,2,4,3,3,4,4,3,3,3,3,1,4,4,4,3,3,4,4,3,3,4,3,4,3,2,3,4,3,3,3,4,3,4,4,4,3,3,4,3,4,3,4,4,3,4,4,3,3,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,4,4,2,4,4,4,4,4,4,2,3,4,4,3,4,3,4,4,2,3,4,4,1,4,4,1,4,4,1,3,4,4,1,4,4,4,3,4,4,4,3,4,4,3,4,4,3,2,4,2,1,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
